customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
1221-ghzep,0,0.0,0,0,62.0,1,1,65.1,3846.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9289-lbqvu,1,0.0,1,0,64.0,1,1,70.15,4480.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
6142-vsjqo,0,0.0,1,1,1.0,1,1,44.35,44.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458-idmfk,1,0.0,0,0,25.0,1,1,20.75,499.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
6933-fhbzc,0,0.0,0,0,26.0,1,1,56.05,1553.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0221-nauxk,1,0.0,0,1,10.0,1,1,19.95,219.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
9770-kxgqu,0,0.0,0,0,53.0,1,0,98.6,5311.85,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
6437-ukhmv,0,0.0,0,0,7.0,1,1,79.7,586.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6538-pochl,1,0.0,0,0,33.0,1,1,79.0,2576.8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6726-nnfwd,0,1.0,1,0,71.0,1,0,89.45,6435.25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
3002-wqzwt,0,0.0,0,0,29.0,1,1,74.2,1993.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4277-udief,1,0.0,1,1,24.0,1,0,81.0,1923.85,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1208-nbvfh,1,0.0,1,1,20.0,1,1,49.6,939.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4912-piguy,0,0.0,0,0,1.0,1,1,84.6,84.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1114-cenim,1,0.0,0,1,54.0,1,1,55.0,3092.65,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6060-drtnl,0,1.0,0,0,5.0,1,1,84.85,415.55,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2725-ttriq,0,0.0,1,1,72.0,1,1,84.2,5986.55,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
3374-ttztk,1,0.0,1,0,52.0,1,1,106.3,5487.0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
8990-zxlsu,0,0.0,0,0,9.0,1,0,69.05,651.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2275-rbyqs,0,0.0,0,0,1.0,1,1,45.4,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8473-vuvjn,1,1.0,0,0,1.0,1,1,73.65,73.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6289-cpnld,1,0.0,1,1,33.0,1,1,73.9,2405.05,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
5536-slhpm,0,0.0,1,0,55.0,1,1,77.75,4458.15,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4419-ujmus,1,0.0,1,1,69.0,1,1,99.35,6856.45,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
7794-jasdg,1,0.0,0,0,1.0,1,1,50.75,50.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7609-ybpxg,1,0.0,0,0,54.0,1,0,87.1,4735.2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
5519-teeuh,1,0.0,0,1,33.0,1,1,20.15,682.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
7856-ganil,1,1.0,1,0,45.0,1,1,98.7,4525.8,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0804-xbfbv,0,0.0,0,1,11.0,0,0,25.2,321.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2676-oxppq,1,0.0,0,0,6.0,1,1,55.7,335.65,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3703-ttepd,1,0.0,0,0,21.0,1,0,65.35,1424.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2799-tslag,0,0.0,1,1,65.0,1,1,25.3,1748.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0196-vulgz,0,1.0,1,0,6.0,1,1,84.35,474.9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8837-vvwlq,0,0.0,0,0,8.0,1,0,84.95,668.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2696-nartr,1,0.0,0,0,11.0,1,1,73.85,926.25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2208-nkvvh,1,0.0,1,1,43.0,1,0,24.25,1077.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
7614-qvwql,1,0.0,1,1,49.0,0,1,51.8,2541.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1976-cfocs,0,1.0,1,0,1.0,1,0,46.0,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4631-oacrm,1,1.0,0,0,15.0,1,1,79.4,1156.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7139-jzfvg,1,0.0,1,1,60.0,1,0,60.5,3694.45,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4987-gqwpo,1,0.0,0,0,17.0,0,0,25.1,382.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3755-jbmnh,1,1.0,1,0,16.0,1,1,71.8,1167.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757-tcatg,1,0.0,1,1,35.0,1,0,20.05,746.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
6345-ulyrw,1,1.0,1,0,44.0,1,0,88.4,3912.9,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
4776-xskyq,0,0.0,1,1,12.0,0,0,30.25,368.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8048-dsdfq,1,0.0,0,0,1.0,1,0,20.2,20.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5753-qqwpw,0,0.0,0,0,28.0,1,1,59.9,1654.7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6010-ddppw,1,0.0,1,0,70.0,1,0,25.15,1940.85,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1809-dmjhq,0,0.0,0,1,5.0,1,0,46.0,221.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6693-frirw,1,0.0,0,0,18.0,1,0,101.3,1794.65,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
6586-mygkd,1,0.0,1,0,70.0,1,1,76.95,5289.8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
3173-nvmpx,0,0.0,1,1,9.0,1,1,55.3,501.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0248-pghbz,0,1.0,0,0,67.0,1,1,92.45,6140.85,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0623-gdisb,0,0.0,0,0,1.0,1,1,48.45,48.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892-gesul,0,0.0,1,1,18.0,1,0,19.35,309.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
6923-efpnl,1,0.0,0,0,4.0,1,0,51.75,201.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7472-eqoav,1,1.0,1,1,71.0,1,1,86.7,6179.35,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9574-rkjif,1,0.0,1,1,30.0,1,1,94.4,2838.7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2043-wvtqj,1,0.0,1,0,1.0,1,0,55.7,55.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8034-rytvv,0,0.0,0,0,55.0,1,1,84.25,4589.85,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3863-qstyi,1,0.0,0,0,59.0,1,1,64.65,3735.45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2619-wfqwu,0,0.0,0,0,1.0,1,1,70.15,70.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5044-lrqaq,0,0.0,1,0,7.0,1,1,69.2,477.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716-lsamb,1,0.0,1,1,45.0,1,0,54.65,2553.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1333-pbmxb,0,0.0,1,1,54.0,1,1,24.75,1342.15,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
6546-opbbh,1,0.0,1,1,51.0,1,1,23.95,1216.35,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
5985-behzk,0,1.0,1,0,72.0,1,0,105.0,7578.05,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
9127-qrzmh,1,0.0,1,0,44.0,1,1,59.85,2603.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5919-vczym,1,0.0,0,0,2.0,1,0,20.05,42.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9644-kvcnc,0,0.0,0,0,66.0,1,1,92.15,6056.9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2137-dqmev,1,0.0,1,1,68.0,0,0,44.8,2983.65,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
8174-lnwmw,0,0.0,0,0,31.0,1,0,20.9,689.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
9279-cjeoj,0,1.0,0,0,21.0,1,1,95.4,2025.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7964-vexdg,1,0.0,0,1,21.0,1,0,80.35,1747.2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2404-jibfc,0,0.0,1,1,55.0,1,1,85.1,4657.95,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0778-nella,1,0.0,0,0,9.0,0,1,34.7,296.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8029-xypwt,1,1.0,1,0,71.0,1,1,115.05,8016.6,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
4614-nuvzd,0,0.0,0,0,1.0,1,1,81.1,81.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4632-paoyu,1,0.0,1,1,22.0,1,0,19.95,433.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
3803-kmqfw,0,0.0,1,1,1.0,1,0,20.55,20.55,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
6804-gdmoi,0,0.0,0,0,61.0,1,1,106.6,6428.4,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2990-ogytd,0,0.0,1,0,67.0,1,0,86.15,5883.85,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
6646-jppha,0,1.0,0,0,14.0,1,0,78.85,1043.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9572-mtilt,1,0.0,1,0,59.0,1,1,106.75,6252.9,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7658-uyuqs,1,1.0,1,0,21.0,1,0,86.55,1857.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7880-xsojx,1,0.0,0,0,4.0,0,0,42.4,146.4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9611-ctwih,0,0.0,0,0,3.0,1,1,89.45,240.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4589-iuajb,1,0.0,1,0,70.0,1,0,24.25,1724.15,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0329-gtiaj,0,0.0,0,0,3.0,1,1,97.9,315.3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
8746-bfoaj,1,1.0,0,0,21.0,1,0,20.5,429.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
8457-xigkn,1,0.0,0,0,20.0,1,1,19.6,356.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
6072-nuqcb,1,0.0,1,1,22.0,1,0,20.25,488.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
6629-cztth,1,0.0,0,0,1.0,1,1,55.7,55.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8838-gphzp,0,0.0,0,0,63.0,1,1,20.6,1298.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
8750-qwzaj,0,0.0,1,1,70.0,1,0,19.8,1378.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
5364-evnib,1,0.0,0,0,13.0,1,1,79.8,973.45,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6918-umqcg,0,0.0,0,0,5.0,1,0,80.2,384.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0675-ncdyu,0,0.0,1,1,72.0,1,1,116.4,8543.25,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
6339-dklmk,0,0.0,0,0,13.0,0,1,31.65,389.95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1346-pjwtk,1,0.0,1,0,61.0,1,0,94.15,5731.85,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
5088-qzlrl,1,0.0,0,0,1.0,1,0,20.65,20.65,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
8023-qhaio,0,1.0,1,0,56.0,1,1,76.85,4275.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4397-frlta,0,0.0,0,0,4.0,1,0,20.15,84.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
3057-vjjqe,1,0.0,0,0,35.0,1,0,55.25,1924.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5087-suurx,0,0.0,1,0,18.0,0,1,39.05,669.85,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2302-ouzxb,1,0.0,1,0,72.0,1,0,82.15,5784.3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
8133-anhhj,0,1.0,0,0,49.0,1,0,103.0,5166.2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
2270-chbfn,0,0.0,1,0,44.0,1,1,95.1,4060.55,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0013-exchz,0,1.0,1,0,3.0,1,1,83.9,267.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5982-fpvqn,0,0.0,1,1,37.0,1,1,95.15,3532.85,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
9107-ukcky,1,0.0,1,0,61.0,1,1,79.8,4914.8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
4654-ulttn,1,0.0,1,0,70.0,1,1,74.8,5315.8,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
5550-vfrlc,0,1.0,0,0,1.0,1,1,69.85,69.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5546-byzsm,0,0.0,0,0,41.0,1,0,20.45,775.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1492-kgeth,1,0.0,1,1,70.0,1,0,78.35,5445.95,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
4929-bstrx,0,0.0,0,0,1.0,1,1,53.55,53.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4163-hftuk,1,0.0,0,0,51.0,1,0,19.1,1007.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
8215-ngspe,0,0.0,1,1,42.0,1,0,20.0,833.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
2225-zrgsg,0,0.0,1,1,70.0,1,0,93.9,6579.05,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
8859-ystws,1,0.0,0,0,48.0,1,0,19.95,1004.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
5271-ynwvr,1,0.0,1,1,68.0,1,1,113.15,7856.0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
7601-dhfwz,0,0.0,0,0,48.0,1,0,24.0,1183.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
2657-almwy,0,1.0,1,0,26.0,1,0,84.95,2169.75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6330-jklpc,1,0.0,1,0,11.0,1,1,80.5,896.9,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4667-ohgkg,1,0.0,0,0,1.0,1,1,19.3,19.3,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1998-vhjhk,0,0.0,0,0,27.0,1,0,19.15,501.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1707-habpf,0,1.0,0,0,46.0,1,1,91.3,4126.35,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1660-hsooq,1,0.0,0,0,1.0,1,1,49.65,49.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7253-uvndw,0,0.0,0,0,46.0,1,0,54.35,2460.15,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0487-vvuvk,1,0.0,1,1,25.0,1,1,19.15,477.6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
7228-omtpn,1,0.0,0,0,4.0,1,1,88.45,370.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5063-iuokk,1,0.0,0,0,13.0,1,0,19.75,265.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
4508-oebey,1,0.0,1,0,31.0,1,1,75.5,2424.45,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
0027-kwykw,0,0.0,1,1,23.0,1,1,83.75,1849.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2308-sterm,0,0.0,0,0,2.0,1,0,19.4,61.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5982-xmdex,0,0.0,0,0,65.0,1,0,26.5,1698.55,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
6284-ahooq,1,1.0,0,0,22.0,1,1,90.5,1910.6,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6051-ptvns,0,0.0,1,1,55.0,1,0,19.15,998.1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2344-jmogn,1,0.0,1,0,9.0,1,1,94.85,890.6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
3799-isuzq,1,0.0,1,1,7.0,1,1,69.95,529.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877-vduer,0,0.0,1,1,35.0,0,0,40.9,1383.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
9152-amkak,1,0.0,0,0,6.0,1,1,80.25,493.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1794-hbqtj,0,0.0,0,0,1.0,1,1,48.6,48.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9432-vofyx,1,0.0,0,0,17.0,1,1,70.8,1207.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8049-wjclq,1,0.0,1,1,10.0,1,0,60.2,563.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6586-psjox,1,0.0,0,1,15.0,1,0,55.2,864.55,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2460-fpsyh,0,1.0,0,0,40.0,0,1,55.8,2109.35,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
9705-zjbcg,0,0.0,1,1,13.0,1,0,54.15,701.05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4818-drbqt,1,0.0,1,0,29.0,1,1,80.15,2265.25,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1320-htrdr,0,0.0,0,0,3.0,1,1,75.5,220.6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6847-kjlts,0,1.0,1,0,58.0,1,1,100.4,5749.8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
9670-bpnxf,0,0.0,0,0,45.0,1,1,62.55,2796.45,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3913-fcuuw,0,0.0,1,1,72.0,1,1,70.45,5165.7,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
3301-vktgc,1,0.0,1,1,68.0,1,1,85.5,5696.6,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1493-amtie,1,0.0,0,0,1.0,1,1,20.2,20.2,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
9555-sahuz,0,0.0,1,1,38.0,1,0,54.5,2076.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0816-tsphq,1,0.0,0,0,2.0,1,0,20.75,44.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9932-wbwik,1,0.0,0,0,11.0,1,0,20.35,215.25,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
4619-evphy,0,1.0,1,0,20.0,1,1,91.0,1859.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5286-yhcvc,1,0.0,1,0,72.0,1,1,104.8,7470.1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
6424-eleyh,0,0.0,1,0,3.0,1,1,74.75,229.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4391-reshn,1,0.0,0,0,23.0,1,1,104.05,2470.1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
9115-yqhga,1,0.0,0,0,40.0,1,1,51.1,2092.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4462-cywmh,1,1.0,1,0,62.0,1,1,89.8,5629.55,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8963-mqvyn,0,0.0,0,1,22.0,1,1,20.55,469.85,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
2458-eomre,0,0.0,0,0,11.0,1,0,64.05,733.95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9334-gwgow,1,1.0,1,0,7.0,1,1,74.85,485.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6821-buxux,0,0.0,0,0,13.0,1,1,96.65,1244.5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5028-htljb,1,1.0,0,0,1.0,1,0,20.05,20.05,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
9801-gdwgv,0,0.0,0,0,39.0,1,1,103.45,3994.45,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6542-lwgxj,1,0.0,1,0,3.0,0,0,25.0,78.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5567-gzkqy,1,0.0,0,0,58.0,1,0,20.3,1131.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1222-lryko,1,0.0,0,1,6.0,1,0,26.35,184.05,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
2320-jrsde,0,0.0,1,1,1.0,1,1,19.9,19.9,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
