gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
0,0,1,0,-1.2363694747501746,1,0,-1.4842587725209524,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,-1.2363694747501746,1,0,-1.4759505228655407,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.9214695008823303,1,1,-1.2998156301708117,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,1,0,0.3514742997718573,1,1,0.9899379748606674,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.6256603307032392,1,1,1.3106364115595612,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.09637907252922864,1,1,0.9849530250674207,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-0.6256603307032392,1,0,-0.28787082214166004,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,-0.6663742736397016,1,0,0.11591011111135109,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,1.6136065308021903,1,0,-1.329725328930294,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-0.9513718741949381,1,1,0.38177410008452717,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.277083417686637,1,0,0.3186314027033977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-0.38137667308446516,1,0,-0.35267516945387184,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,-0.9920858171314004,1,0,-1.505860221625023,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,1,-0.5442324448303145,0,1,-0.9907487429894943,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.032799760067863,1,1,-0.3692916687646953,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.277083417686637,1,1,0.1624363091816571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.1657531585011045,1,0,1.3039898118352318,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,1.002897386755255,1,1,0.18569940821680964,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,0,0,0,-0.9513718741949381,1,1,0.532984243813021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,-0.7070882165761639,1,0,0.0029179157977510684,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,-1.277083417686637,1,0,-1.4992136219006937,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.829230045385551,1,0,-0.6268474080824596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.8807555579458679,1,0,-1.4875820723831172,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,-1.1549415888772498,1,0,-0.6634037065662715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.032799760067863,1,1,0.5163677445021975,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,-0.5035185018938522,1,0,-1.4759505228655407,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,1,-0.2592348442750781,0,0,-0.6301707079446244,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,0,0.1479045850895455,1,1,0.642653139264456,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.8400416150094056,1,1,1.4684931550123845,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.1956555318137123,1,1,0.1524664095951626,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,1.4507507590563409,0,0,-0.013698583513072437,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,1.6136065308021903,1,1,0.8653142300294911,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.829230045385551,1,0,-1.3230787292059645,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,1,0.06647669921662078,1,1,0.49310464546704447,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.4507507590563409,1,1,0.6625929384374445,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0.7178997862000185,1,1,0.2006542575965509,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1,0,0,-1.277083417686637,0,1,-0.9408992450570238,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0.3514742997718573,1,1,1.3172830112838907,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.09637907252922864,1,1,1.2209073152811143,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.277083417686637,1,0,-0.3476902196606248,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,-0.137093015465691,1,1,1.3023281619041496,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.38137667308446516,1,1,0.8752841296159851,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,1,1.125039215564642,1,0,-1.4892437223141994,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1.6136065308021903,1,0,-1.2732292312734939,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,1,-0.4220906160209275,1,1,0.8187880319591856,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,1.6136065308021903,1,1,0.34355615166963294,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,1.3693228731834162,1,0,1.4402451061839843,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,0,1.6136065308021903,1,1,1.508372753358361,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,0,0.5957579573906314,1,0,0.5180293944332798,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.7586137291364808,1,1,1.5532373014975844,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,1.5321786449292656,1,1,1.3870723083893493,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,-0.9513718741949381,1,1,-1.490905372245282,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,1,1.0843252726281798,1,1,1.5399441020489253,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1,0,0,1,-1.1956555318137123,1,0,0.19733095773438636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,1,1,0,0.2293324709624702,0,1,-1.326402029068129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.18861852802600784,1,0,0.8786074294781501,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.18861852802600784,1,0,0.02784266476398633,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,1,0,-0.3406627301480028,0,1,-0.8013206508461065,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,-0.7478021595126263,1,0,-0.17654027675914252,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,1.6136065308021903,1,1,1.5017261536340316,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,0.8400416150094056,0,1,-0.1433072781374955,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.9920858171314004,1,1,0.6692395381617741,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1.6136065308021903,0,0,-0.8727715978826475,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,1,1,0,-0.6256603307032392,1,1,0.9234719776173734,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.2363694747501746,1,1,0.2920450038060802,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-0.9920858171314004,1,0,-1.4825971225898702,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0.6364719003270938,0,0,-0.9990569926449061,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,-0.9106579312584757,1,1,-1.3380335785857056,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-1.3177973606230993,1,1,-1.4975519719696113,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.277083417686637,1,0,-1.467642273210129,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.137093015465691,1,0,-0.22472812476053078,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,1,1,1.328608930246954,1,1,1.4186436570799141,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.9920858171314004,1,1,0.024519364901821813,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.1657531585011045,1,0,-1.306462229895141,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0.5143300715177067,1,1,1.176042767141891,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,1,1,1.6136065308021903,1,1,1.3189446612149731,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,1,1,-0.829230045385551,1,1,-1.4493641239682231,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.032799760067863,1,0,1.0447724225863853,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.9513718741949381,1,1,-0.6766969060149302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0.432902185644782,1,1,1.4219669569420785,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,1.0436113296917173,1,0,0.9832913751363379,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,-0.6663742736397016,1,1,1.129516569071585,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-1.2363694747501746,1,0,-1.4776121727966232,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.9920858171314004,1,0,1.209275765763538,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.31076035683539494,1,0,1.362147559423114,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,-0.9513718741949381,1,1,0.5446157933305977,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.3514742997718573,1,1,0.8237729817524324,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,0,-0.2592348442750781,1,1,-0.33273537028088357,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.02576275628015843,1,1,-0.3659683689025306,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,1.4507507590563409,1,0,1.362147559423114,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,1,1,0,1.328608930246954,1,1,1.3654708592852784,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,0.9214695008823303,1,1,-0.018683533306319205,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
1,0,0,0,-0.5035185018938522,1,1,0.7955249329240326,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.5442324448303145,1,1,0.7622919343023856,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,0,0,0.5143300715177067,1,1,0.8154647320970206,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,1.5321786449292656,1,1,-1.4825971225898702,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-1.2363694747501746,1,1,0.49808959526029173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.2185209013386157,1,1,0.9899379748606674,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0,-0.829230045385551,1,1,-1.485920422452035,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,1,1.6136065308021903,0,0,0.08101546255862183,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.829230045385551,1,0,0.9899379748606674,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-1.1142276459407876,1,1,0.14249651000866861,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1.572892587865728,1,1,1.4203053070109963,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,0.10719064215308315,1,1,0.2737668545641744,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,1.5321786449292656,1,0,1.6612445470179371,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.05566512959276629,1,1,0.3751275003601977,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.7993276720729432,1,1,1.0464340725174675,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0.18861852802600784,1,1,1.2076141158324551,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.4914647019928033,1,1,1.3272529108703848,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1,1,1,0,-0.09637907252922864,1,0,0.43660854781024494,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.02576275628015843,1,1,0.8603292802362443,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,0.8807555579458679,1,1,1.5183426529448552,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,1.0843252726281798,1,0,0.13086496049109234,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,1,0,0,0.9214695008823303,0,1,-0.6617420566351889,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,1.4914647019928033,0,1,-1.1618986858909766,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1.3693228731834162,1,1,0.802171532648362,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,0.18861852802600784,1,1,-0.19980337579429552,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,-0.9513718741949381,1,0,-1.4925670221763643,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,1,1.4914647019928033,1,0,0.7357055354050681,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.9106579312584757,1,1,-0.16989367703481326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0.31076035683539494,1,1,-0.3161188709700601,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,-0.7885161024490887,1,0,0.05442906366130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.0735137030043251,1,1,0.8420511309943381,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.4914647019928033,1,0,-1.4825971225898702,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,0,1.3693228731834162,1,1,1.4402451061839843,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,-0.8699439883220134,1,0,-0.3659683689025306,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.5550440144541691,1,0,-0.26128442324434253,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.0735137030043251,1,0,0.8154647320970206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.9621834438187926,1,1,1.490094604116455,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,1,1.5321786449292656,1,0,-1.3164321294816352,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,0.02576275628015843,1,1,0.47814979608730374,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,1.6136065308021903,1,0,0.06606061317888058,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,-1.1956555318137123,1,1,1.0115394239647382,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-0.5442324448303145,1,0,-0.5304717120796834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.1142276459407876,0,0,-0.6334940078067889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.572892587865728,1,1,0.5296609439508565,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,-0.9920858171314004,1,1,0.32361635249664494,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.277083417686637,1,0,-1.4693039231412115,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.277083417686637,1,1,0.4947662953981272,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1.1657531585011045,1,1,1.6728760965355134,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,1.572892587865728,0,0,-0.16823202710373075,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,1.4507507590563409,1,0,0.7207506860253268,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0.5550440144541691,0,0,-1.032289991266553,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0.02576275628015843,1,0,0.509721144777868,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0.8400416150094056,1,1,1.305651461766314,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0,0.7178997862000185,1,0,1.461846555288055,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1.002897386755255,0,1,-0.7863658014663653,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,0.8807555579458679,1,1,-1.4759505228655407,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,0,1.125039215564642,1,1,1.3671325092163613,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,0,-0.17780695840215335,1,1,1.2142607155567848,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,1,1,-1.277083417686637,1,1,0.5080594948467857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,-0.137093015465691,1,1,0.8121414322348561,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.9106579312584757,1,1,0.024519364901821813,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,1,0.432902185644782,0,1,-0.8079672505704357,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.7885161024490887,1,0,0.18902270807897462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0.432902185644782,1,1,0.46651824656972696,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,1,-0.5442324448303145,1,1,0.6276982898847153,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-1.277083417686637,1,1,0.8420511309943381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1.4914647019928033,1,1,0.5878186915387388,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,1.1657531585011045,1,0,-1.4792738227277056,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,0,0.432902185644782,1,0,0.049444113868057075,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.0735137030043251,1,0,-1.5041985716939408,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.277083417686637,1,0,-0.44905086545664813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0.9621834438187926,1,0,0.8287579315456796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0,1.5321786449292656,0,0,-0.007051983788742941,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.277083417686637,1,1,-0.6368173076689537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.6771858432635561,1,1,0.9600282761011854,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.0735137030043251,1,1,-0.5022236632512834,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.014951186656303928,1,0,0.2937066537371624,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,1,1,0,1.6136065308021903,1,1,1.4950795539097022,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,1,0.18861852802600784,1,0,-0.11007427951584849,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,1.4914647019928033,1,1,1.3837490085271849,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,-0.2592348442750781,1,0,0.569540542296833,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,1.0436113296917173,1,1,1.3438694101812083,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,-0.3406627301480028,1,0,-0.33772032007413055,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,-1.1142276459407876,1,0,-1.4693039231412115,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,1,-0.7070882165761639,1,1,-1.4875820723831172,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,-0.09637907252922864,1,0,-1.4975519719696113,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.9214695008823303,1,1,0.04279751414372758,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,-0.29994878721154045,0,1,-1.022320091680059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,-0.9106579312584757,1,1,0.9218103276862911,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,1,1,0.47361612858124436,0,1,-0.35599846931603657,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
0,0,0,0,0.5957579573906314,1,1,-0.1948184260010485,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
